0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0023750000000000004,0.0,0.0,0.0,0.0,0.0,-0.05,0.05,-0.05,0.05,0.0
0.0,0.0,0.004750000000000001,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,-0.1,0.1,0.0
0.0,0.0,0.007125000000000001,0.0,0.0,0.0,0.0,0.0,-0.15000000000000002,0.15000000000000002,-0.15000000000000002,0.15000000000000002,0.0
0.0,0.0,0.009500000000000001,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2,0.2,0.0
0.0,0.0,0.011875000000000002,0.0,0.0,0.0,0.0,0.0,-0.25,0.25,-0.25,0.25,0.0
0.0,0.0,0.014250000000000002,0.0,0.0,0.0,0.0,0.0,-0.3,0.3,-0.3,0.3,0.0
0.0,0.0,0.016625,0.0,0.0,0.0,0.0,0.0,-0.35,0.35,-0.35,0.35,0.0
0.0,0.0,0.019000000000000003,0.0,0.0,0.0,0.0,0.0,-0.39999999999999997,0.39999999999999997,-0.39999999999999997,0.39999999999999997,0.0
0.0,0.0,0.021375000000000005,0.0,0.0,0.0,0.0,0.0,-0.44999999999999996,0.44999999999999996,-0.44999999999999996,0.44999999999999996,0.0
0.0,0.0,0.023750000000000007,0.0,0.0,0.0,0.0,0.0,-0.49999999999999994,0.49999999999999994,-0.49999999999999994,0.49999999999999994,0.0
0.0,0.0,0.02612500000000001,0.0,0.0,0.0,0.0,0.0,-0.5499999999999999,0.5499999999999999,-0.5499999999999999,0.5499999999999999,0.0
0.0,0.0,0.02850000000000001,0.0,0.0,0.0,0.0,0.0,-0.6,0.6,-0.6,0.6,0.0
0.0,0.0,0.030875000000000014,0.0,0.0,0.0,0.0,0.0,-0.65,0.65,-0.65,0.65,0.0
0.0,0.0,0.033250000000000016,0.0,0.0,0.0,0.0,0.0,-0.7000000000000001,0.7000000000000001,-0.7000000000000001,0.7000000000000001,0.0
0.0,0.0,0.03562500000000002,0.0,0.0,0.0,0.0,0.0,-0.7500000000000001,0.7500000000000001,-0.7500000000000001,0.7500000000000001,0.0
0.0,0.0,0.03800000000000002,0.0,0.0,0.0,0.0,0.0,-0.8000000000000002,0.8000000000000002,-0.8000000000000002,0.8000000000000002,0.0
0.0,0.0,0.04037500000000002,0.0,0.0,0.0,0.0,0.0,-0.8500000000000002,0.8500000000000002,-0.8500000000000002,0.8500000000000002,0.0
